,power/energy-pkg/,power/energy-pkg/,instructions,cycles,cpu-clock,cpu-migrations,branches,branch-misses,context-switches,bus-cycles,cache-references,cache-misses,mem-loads,mem-stores,L1-dcache-stores,L1-dcache-loads,L1-dcache-load-misses,LLC-store-misses,LLC-loads,LLC-load-misses,minor-faults,page-faults,power/energy-pkg/,power/energy-cores/,power/energy-gpu/,runtime
,"///45655,82","45655,82",20795554678295,33859260075700,"8120112,35",213,3505514858517,317917485803,30257,194273959788,421651188036,328030227375,11,3564023898850,3565769332602,4964806341931,219375534984,2409432817,121524120068,99305494230,665291,665291,"///45655,82","37365,9",0,12:00.61
,"///45865,70","45865,7",20806718961524,34050657334547,"8158153,75",217,3509594922319,318981342235,29068,195180519825,428289417522,328393893640,23,3559107760955,3562028332337,4962110151071,231931204401,2410483198,125031210935,99539757340,663904,663904,"///45865,70","37536,22",0,12:04.34
,"///45798,72","45798,72",20798737670657,33977322090285,"8144474,47",219,3507610455326,318682297524,48656,194854912374,426687067829,328480104067,19,3557794634778,3558875778482,4964320321062,231174012544,2374654235,123675311555,99445121648,669878,669878,"///45798,72","37488,07",0,12:02.48
,"///45836,74","45836,74",20805673797392,34011087312090,"8146542,05",231,3507911301501,318217314172,29413,194892740830,429027349276,328297308645,23,3565853567898,3565892812108,4964072393271,231766568148,2356702179,125062566391,99628404564,659166,659166,"///45836,74","37499,97",0,12:05.03
,"///45603,50","45603,5",20797233214649,33857362513828,"8112768,38",224,3508336873056,318423578729,30018,194085543388,419860090722,327900542924,3,3559133668555,3562210458216,4963359542134,219142960769,2402527267,121046741596,99230067557,657117,657117,"///45603,50","37325,15",0,11:59.57
,"///45539,68","45539,68",20805470720440,33865197667560,"8112675,37",258,3509081700411,318675385479,46737,194088239914,418202270796,327140646804,19,3562031812942,3561110231274,4960444792305,217852865296,2458944884,120763982395,99519635464,652447,652447,"///45539,68","37274,77",0,11:58.29
,"///45758,44","45758,44",20824926584084,34054464493856,"8149374,96",220,3510695689823,318739791433,43872,194974981286,431404409959,328420604324,3,3560062208525,3558457914313,4960153531053,234415315478,2442953986,126118307980,99142804982,655875,655875,"///45758,44","37467,52",0,12:00.68
,"///45744,85","45744,85",20808693850520,34006821916011,"8139017,45",236,3508045939459,318193115292,29461,194722837521,427868135907,328575285244,7,3559756654296,3561567121158,4961201429911,231847039619,2437367226,124358647044,99433928917,654650,654650,"///45744,85","37438,51",0,12:02.11
,"///45725,60","45725,6",20811748333540,33969751623895,"8131485,65",232,3509112564217,318722636251,28737,194551839965,425585174731,328909904563,11,3564671373584,3565708178891,4964737963015,229136017996,2367595532,123310878807,99485479869,666798,666798,"///45725,60","37397,14",0,12:04.19
,"///45762,84","45762,84",20795074657634,34006852613225,"8135659,88",241,3508600759625,318740600539,29095,194626766750,428451221499,327983557259,15,3559733252541,3559892502675,4961796472234,231841218136,2391422307,125168784521,99824612729,660574,660574,"///45762,84","37447,66",0,12:02.99
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Coluna 1,Coluna 2,Coluna 3,Coluna 4,Coluna 5,Coluna 6,Coluna 7,Coluna 8,Coluna 9,Coluna 10,Coluna 11,Coluna 12,Coluna 13,Coluna 14,Coluna 15,Coluna 16,Coluna 17,Coluna 18,Coluna 19,Coluna 20,Coluna 21,Coluna 22,Coluna 23,Coluna 24,Coluna 25,Coluna 26
Média,#DIV/0!,"45729,189","20804983246873,5","33965877764099,7","8135026,431","229,1","3508450506425,4","318529354745,7","34531,4","194625234164,1","425702632627,7","328213207484,5","13,4","3561216883292,4","3562151266205,6","4962700293798,7","227848273737,1","2405208363,1","123606055129,2",99455530730,660570,660570,#DIV/0!,"37424,091",0,#DIV/0!
Erro padrão,#DIV/0!,"32,3827089131768","2881255783,07734","24463079113,0512","4954,14000283611","4,28550528590918","434624768,33325","103884216,662108","2623,09043856457","118926458,564098","1375529969,30733","152927772,972831","2,4","870137040,92084","886042852,94455","562872893,86811","2020120772,8409","10692978,6962613","601168016,40719","62354216,5227062","1812,90816093921","1812,90816093921",#DIV/0!,"26,0921364250272",0,#DIV/0!
Modo,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,3,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,0,#VALOR!
Mediana,#VALOR!,"45751,645",20805572258916,33992072003148,"8137338,665","227,5","3508468816340,5","318678841501,5","29739,5","194674802135,5",427277601868,"328345601142,5",13,"3559909431410,5","3561797726747,5","4962734846602,5",231470290346,2405980042,"124016979299,5","99465300758,5",659870,659870,#VALOR!,"37443,085",0,#VALOR!
