,power/energy-pkg/,power/energy-pkg/,instructions,cycles,cpu-clock,cpu-migrations,branches,branch-misses,context-switches,bus-cycles,cache-references,cache-misses,mem-loads,mem-stores,L1-dcache-stores,L1-dcache-loads,L1-dcache-load-misses,LLC-store-misses,LLC-loads,LLC-load-misses,minor-faults,page-faults,power/energy-pkg/,power/energy-cores/,power/energy-gpu/,runtime
,"///45856,19","45856,19",20940143496852,34132855743811,"8181456,96",399,3541517954637,318922876661,49756,195738564059,428832119490,329051069962,51,3570402705078,3567279197837,4993372936454,226265752635,2624520336,124479982882,99616292706,2942094,2942094,"///45856,19","37568,86",0,12:00.02
,"///45970,72","45970,72",20911038367291,34281693677858,"8218600,71",437,3539993321728,319281025396,52343,196612596932,430754554689,328638230314,79,3568380642551,3568900081343,4997495486827,227458132181,2645507691,125958451786,100041434918,2909171,2909171,"///45970,72","37632,31",0,12:04.89
,"///45885,17","45885,17",20930630695807,34181586326951,"8195131,73",434,3540071347451,318659994010,50745,196055330866,429970561046,329506767091,87,3569877302644,3570390305486,4999340502099,225643798793,2633665089,124862623547,99733636819,2958581,2958581,"///45885,17","37598,64",0,11:59.94
,"///45899,84","45899,84",20942337620167,34192395376137,"8190804,49",444,3542520433595,318685625424,66427,195950368401,432772397279,329891619288,47,3568910864953,3566737375433,4993952123448,228117975380,2653649547,125534632662,99544070415,2937881,2937881,"///45899,84","37604,81",0,12:00.77
,"///45859,21","45859,21",20921553216686,34193351296583,"8189118,04",407,3538945254086,318349947683,49019,195917133108,433655039722,329486710734,211,3570803255307,3570021876324,4996321660590,228675291491,2609056697,126364361476,99892775765,2929242,2929242,"///45859,21","37575,81",0,11:59.70
,"///45859,58","45859,58",20922670532274,34152396672010,"8179030,54",557,3535855058321,317620326761,65564,195674648286,429849511418,330183571055,51,3574202190452,3574913391986,5000919987031,224487139194,2607739080,124118403358,99508690154,2940449,2940449,"///45859,58","37574,79",0,11:59.75
,"///45835,48","45835,48",20918028193035,34215058351806,"8185966,01",406,3538321751533,318606443487,55684,195843097178,431237839149,329274461858,39,3571508320146,3571303808024,4998717639859,227088430889,2599394047,125800644379,100019424513,2944602,2944602,"///45835,48","37555,41",0,11:59.39
,"///45803,79","45803,79",20939721853728,34166876758468,"8181180,39",418,3542512252526,318577507250,49301,195723226607,431068629956,329419209222,67,3568649135069,3566089801316,4993080779544,227464294304,2618402744,125189022698,99624308959,2904355,2904355,"///45803,79","37518,93",0,11:59.85
,"///45746,68","45746,68",20959989202960,34197989336418,"8178183,47",420,3543670265275,319077726395,49999,195659609394,427377246501,329563817815,43,3565839473512,3567486520732,4995276065675,224938747909,2631971352,123391526211,99260643785,2913932,2913932,"///45746,68","37482,91",0,11:57.83
,"///45862,67","45862,67",20917328198940,34178250877515,"8182322,33",416,3539157496415,318453953347,48252,195750541640,432107998420,330018760504,87,3566141411911,3566398131834,4996575374631,227353073621,2585899377,125448146101,99936901136,2945317,2945317,"///45862,67","37576,59",0,11:59.91
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Coluna 1,Coluna 2,Coluna 3,Coluna 4,Coluna 5,Coluna 6,Coluna 7,Coluna 8,Coluna 9,Coluna 10,Coluna 11,Coluna 12,Coluna 13,Coluna 14,Coluna 15,Coluna 16,Coluna 17,Coluna 18,Coluna 19,Coluna 20,Coluna 21,Coluna 22,Coluna 23,Coluna 24,Coluna 25,Coluna 26
Média,#DIV/0!,"45857,933",20930344137774,"34189245441755,7","8188179,467","433,8","3540256513556,7","318623542641,4",53709,"195892511647,1",430762589767,"329503421784,3","76,2","3569471530162,3","3568952049031,5","4996505255615,8","226749263639,7",2620980596,125114779510,99717817917,"2932562,4","2932562,4",#DIV/0!,"37568,906",0,#DIV/0!
Erro padrão,#DIV/0!,"18,5776479823349","4757098867,99021","12707718060,9757","3798,48668365739","14,4343725568904","742410005,122713","143209976,187063","2153,64329038544","89792909,69572","588629204,55755","145124671,080362","16,0227615874695","787366412,876398","874643618,759777","836727443,107082","433683821,415362","6653232,33598638","288010173,029451","80037112,332345","5643,94323185877","5643,94323185877",#DIV/0!,"13,5029471844724",0,#DIV/0!
Modo,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,51,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,0,#VALOR!
Mediana,#VALOR!,"45859,395","20926650614040,5",34186990851544,"8184144,17",419,"3540032334589,5","318633218748,5",50372,195796819409,"430911592322,5","329496738912,5",59,"3569394083798,5","3568193301037,5","4996448517610,5",227220752255,2621461540,"125318584399,5",99678972889,2939165,2939165,#VALOR!,"37575,3",0,#VALOR!
